id,phoneNo,location,occupation,certification,age,gender,type,availabilityPreference,availability,minimumWage,experience,clientsAttended,aadharCard,doorstepService ,references,liscenced,shoppingliscence
1,8253257672,Sahakarnagar,Delivery Boy,true,24,Male,Part Time,Morning,Morning,7000,7,48,781476746797,yes,false,false,false
2,9319797512,Swargate,Mehndi Artist,true,24,Female,Part Time,Afternoon,Afternoon,10000,10,60,449340877114,no,false,false,true
3,7969072562,Dhayari,Tailor,false,18,Male,Part Time,Evening,Evening,3500,4,38,454596778746,no,false,false,true
4,9516534198,Erandwane,Waitress,true,32,Female,Part Time,Afternoon,Afternoon,2000,3,34,461612443442,no,true,false,false
5,9895416470,Ghorpadi,Accountant,true,21,Female,Part Time,Morning,Morning,3500,1,5,079143116123,no,false,false,false
6,7353063939,Paud Road,Carpenter,true,34,Male,Part Time,Afternoon,Afternoon,6500,10,44,133947588917,yes,false,false,false
7,9727552660,Wagholi,Electrician,true,26,Male,Full Time,Afternoon,Whole Day,8000,6,59,925309564511,yes,true,false,false
8,7550441954,Vishrantwadi,Worker,false,39,Male,Full Time,Afternoon,Whole Day,6000,10,54,960217670400,yes,true,false,true
9,7136338817,Sahakarnagar,Mehndi Artist,false,31,Female,Part Time,Evening,Evening,3500,3,35,478736743386,no,false,false,true
10,9760530394,Parvati,Brick mason,false,39,Male,Part Time,Morning,Morning,9500,9,41,024249722744,no,false,false,false
11,8751554939,Paud Road,Tailor,true,39,Male,Part Time,Evening,Evening,5500,7,50,622519083008,no,true,false,true
12,8334312614,Vitthalwadi,Cashier,true,18,Male,Part Time,Evening,Evening,5000,6,46,715919723356,no,true,false,false
13,9096572479,Katraj,Mehndi Artist,true,25,Female,Part Time,Evening,Evening,9000,10,54,057785173022,no,true,false,false
14,9057874787,Singhgad Road,Receptionist,false,30,Male,Full Time,Evening,Whole Day,2500,4,37,211227145447,no,true,false,false
15,9002525440,Khadki,Salesperson,false,24,Male,Part Time,Evening,Evening,9500,7,43,215364326795,no,true,false,false
16,9715127192,Koregaon Park,Hairdresser,false,23,Female,Part Time,Afternoon,Afternoon,3500,1,9,264711288274,no,false,false,false
17,7896788781,Ghorpadi,Salesperson,false,25,Male,Part Time,Afternoon,Afternoon,6000,10,51,150547707131,no,false,false,true
18,8118719846,Singhgad Road,Tailor,false,34,Male,Part Time,Afternoon,Afternoon,9500,10,41,560807170680,no,true,false,true
19,8403626900,Camp,Waiter,false,19,Male,Full Time,Morning,Whole Day,9000,9,47,452481679234,no,false,false,true
20,7987999431,Hadapsar,Cashier,false,36,Male,Full Time,Evening,Whole Day,8500,6,56,784439527132,no,false,false,true
21,7717228721,Katraj,Childcare Worker,true,22,Female,Part Time,Evening,Evening,9500,6,57,675188003263,yes,true,false,true
22,8627160953,Wanowrie,Driver,false,20,Male,Full Time,Evening,Whole Day,8000,8,60,200990700361,yes,false,false,false
23,9242747759,Deccan,Hairdresser,false,18,Female,Full Time,Morning,Whole Day,4000,4,34,713759838790,no,true,false,true
24,9142414873,Wanowrie,Carpenter,true,31,Male,Full Time,Evening,Whole Day,7000,7,47,644611015947,yes,true,false,false
25,7212625384,Saswad,Mechanic,false,38,Male,Part Time,Afternoon,Afternoon,5000,6,46,510015086809,yes,false,false,true
26,9007141224,Pimplesaudagar,Waitress,true,32,Female,Part Time,Morning,Morning,8000,8,41,874740027990,no,true,false,true
27,9012584867,Dhayari,Waitress,true,30,Female,Part Time,Evening,Evening,8000,7,41,526616269482,no,false,false,true
28,9034536580,Salisbury Park,Worker,true,26,Male,Part Time,Evening,Evening,5000,7,45,562805026513,yes,true,false,false
29,9091212640,Fatimanagar,Waitress,true,21,Female,Part Time,Afternoon,Afternoon,8500,6,43,063592807069,no,false,false,true
30,7101387790,Hinjewadi,Mechanic,false,20,Male,Full Time,Afternoon,Whole Day,3500,2,20,546903718486,yes,true,false,false
31,9068093526,Vitthalwadi,Salesperson,false,29,Female,Full Time,Morning,Whole Day,5500,6,49,596028612208,no,false,false,true
32,8293312862,Aundh,Driver,true,29,Male,Part Time,Afternoon,Afternoon,9500,10,41,156535267606,yes,false,false,false
33,7507422454,Gultekdi,Driver,true,37,Male,Full Time,Evening,Whole Day,3000,5,38,237090232626,yes,true,false,true
34,9833763612,Gultekdi,Mechanic,false,32,Male,Full Time,Morning,Whole Day,7500,10,51,755829639642,yes,true,false,true
35,9904609661,Chinchwad,Driver,true,21,Male,Full Time,Afternoon,Whole Day,4000,1,19,093879543642,yes,true,false,true
36,9787529747,Erandwane,Carpenter,false,19,Male,Full Time,Afternoon,Whole Day,2500,1,20,267854156473,yes,true,false,true
37,8785685837,Pimplesaudagar,Hairdresser,true,21,Female,Full Time,Morning,Whole Day,8000,6,40,327113852310,no,false,false,true
