id,phoneNo,location,occupation,certification,age,gender,type,availabilityPreference,availability,minimumWage,experience,clientsAttended,aadharCard,doorstepService ,references,liscenced,shoppingliscence
1,9416074724,Camp,Childcare Worker,true,19,Female,Full Time,Morning,Whole Day,7000,8,45,726824832829,yes,false,false,false
2,9079560405,Dattawadi,Salesperson,true,34,Male,Full Time,Afternoon,Whole Day,6000,8,47,711705080679,no,true,false,false
3,9738188075,Chinchwad,Tailor,false,28,Male,Part Time,Evening,Evening,5000,10,41,818561262089,no,true,false,true
4,7029665400,Kondhwa,Maid,true,30,Female,Part Time,Evening,Evening,5500,9,53,479046085795,yes,true,false,false
5,9123745686,Chinchwad,Hairdresser,false,22,Female,Part Time,Morning,Morning,7500,6,42,038306833472,no,false,false,true
6,7709599158,Khadki,Electrician,true,36,Male,Part Time,Evening,Evening,3500,3,40,125176313966,yes,true,false,true
7,9798373996,Sahakarnagar,Carpenter,true,18,Male,Part Time,Afternoon,Afternoon,3000,1,16,063682557743,yes,false,false,true
8,9319103181,Nigdi,Childcare Worker,false,39,Female,Part Time,Afternoon,Afternoon,3000,5,24,394333919196,yes,false,false,true
9,7397756280,Vitthalwadi,Electrician,false,25,Male,Full Time,Evening,Whole Day,2500,5,37,044940987506,yes,true,false,true
10,8376490957,Paud Road,Childcare Worker,false,22,Female,Part Time,Evening,Evening,6000,9,50,138096594546,yes,true,false,true
11,9698282953,Dhankawadi,Waiter,false,35,Male,Part Time,Morning,Morning,5500,9,47,918677797915,no,false,false,false
12,9750046120,Paud Road,Brick mason,false,39,Male,Part Time,Morning,Morning,8500,8,47,953536950316,no,false,false,false
13,7176599310,Vitthalwadi,Security Guard,false,29,Male,Full Time,Afternoon,Whole Day,4000,4,40,373877658047,yes,false,false,true
14,8395792094,Balewadi,Brick mason,true,26,Male,Full Time,Afternoon,Whole Day,2500,3,30,296805111811,no,true,false,false
15,8615762749,Chinchwad,Electrician,false,29,Male,Part Time,Evening,Evening,9500,6,54,021864719409,yes,false,false,false
16,9428141074,Dattawadi,Maid,false,28,Female,Part Time,Afternoon,Afternoon,7500,9,45,106694618455,yes,true,false,true
17,8667590498,Pimplesaudagar,Janitor,false,25,Male,Full Time,Afternoon,Whole Day,9500,6,41,879487388419,no,true,false,true
18,8788560178,Baner,Worker,false,21,Male,Part Time,Morning,Morning,9000,9,40,939517246656,yes,true,false,false
19,9648778249,Paud Road,Accountant,false,32,Female,Full Time,Morning,Whole Day,7500,8,54,354637319100,no,true,false,false
20,9188788451,Shivajinagar,Delivery Boy,true,35,Male,Part Time,Afternoon,Afternoon,5500,9,52,074636426223,yes,true,false,false
21,7749097326,Saswad,Electrician,true,36,Male,Part Time,Morning,Morning,2000,4,21,927645901184,yes,true,false,true
22,9285946801,Pimplesaudagar,Hairdresser,true,30,Female,Part Time,Evening,Evening,9000,8,60,618069731047,no,true,false,true
23,9083774608,Aundh,Electrician,true,18,Male,Full Time,Morning,Whole Day,4500,2,19,607245849974,yes,true,false,true
24,8776716210,Dhankawadi,Maid,true,36,Female,Full Time,Afternoon,Whole Day,5500,10,50,393676956813,yes,true,false,false
25,9572080528,Kharadi,Mehndi Artist,true,26,Female,Part Time,Morning,Morning,6000,9,52,953686185224,no,false,false,true
26,9014583482,Dhankawadi,Tailor,true,37,Male,Full Time,Morning,Whole Day,7000,10,54,336179937056,no,true,false,true
27,9247728377,Sahakarnagar,Janitor,false,31,Male,Full Time,Afternoon,Whole Day,3500,2,7,839858659620,no,false,false,false
28,9172249650,Salisbury Park,Security Guard,true,21,Male,Part Time,Evening,Evening,3000,2,10,122919634393,yes,false,false,true
29,9052662991,Khadki,Brick mason,false,32,Male,Part Time,Evening,Evening,8000,6,59,151503033531,no,true,false,false
30,9998745201,Dattawadi,Janitor,false,26,Male,Full Time,Afternoon,Whole Day,5000,8,58,940339770694,no,true,false,false
31,7697311476,Paud Road,Childcare Worker,true,32,Female,Part Time,Afternoon,Afternoon,5500,6,47,690232039666,yes,true,false,true
32,8263602458,Deccan,Driver,true,27,Male,Full Time,Evening,Whole Day,4500,2,17,516625173052,yes,false,false,true
33,9013419599,Hadapsar,Brick mason,true,27,Male,Full Time,Evening,Whole Day,10000,6,46,153069556587,no,false,false,true
34,9041019562,Hinjewadi,Brick mason,true,20,Male,Full Time,Morning,Whole Day,5000,7,55,425926230079,no,false,false,true
35,9816469689,Swargate,Cashier,true,27,Female,Part Time,Morning,Morning,9500,6,41,257740508186,no,false,false,false
36,8669129570,Bibewadi,Worker,true,26,Male,Full Time,Morning,Whole Day,5000,7,46,973708339065,yes,false,false,false
37,9202805141,Deccan,Accountant,false,31,Male,Part Time,Afternoon,Afternoon,3500,4,23,342500295994,no,true,false,false
